pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
Female	Male	OZ251426.1	7850001	7900000	0.0068453789466567	22287	2430	354984	3432
Female	Male	OZ251426.1	7900001	7950000	0.0055812799735405	24194	2160	387008	96
Female	Male	OZ251426.1	7950001	8000000	0.0063172344240251	17848	1804	285568	0
Female	Male	OZ251426.1	8000001	8050000	0.0050920971103475	22195	1808	355060	60
Female	Male	OZ251426.1	8050001	8100000	0.00524124146355	22591	1888	360220	1236
Female	Male	OZ251426.1	8100001	8150000	0.0059451352056342	23002	2188	368032	0
Female	Male	OZ251426.1	8150001	8200000	0.0057893491746398	19022	1762	304352	0
Female	Male	OZ251426.1	8200001	8250000	0.0061559093268731	28907	2846	462320	192
Female	Male	OZ251426.1	8250001	8300000	0.0050855638437911	28590	2318	455800	1640
Female	Male	OZ251426.1	8300001	8350000	0.0070117153348487	28595	3208	457520	0
Female	Male	OZ251426.1	8350001	8400000	0.0059180621421122	25410	2406	406552	8
Female	Male	OZ251426.1	8400001	8450000	0.006615823291604	25656	2710	409624	872
Female	Male	OZ251426.1	8450001	8500000	0.0053617544992333	24782	2126	396512	0
Female	Male	OZ251426.1	8500001	8550000	0.004279373420115	25132	1720	401928	184
Female	Male	OZ251426.1	8550001	8600000	0.0048795761078998	25993	2026	415200	688
Female	Male	OZ251426.1	8600001	8650000	0.0041606792945787	19162	1274	306200	392
Female	Male	OZ251426.1	8650001	8700000	0.0038713318284424	22178	1372	354400	448
Female	Male	OZ251426.1	8700001	8750000	0.0049478084153156	21656	1714	346416	80
Female	Male	OZ251426.1	8750001	8800000	0.003117085525034	25665	1280	410640	0
Female	Male	OZ251426.1	8800001	8850000	0.0019422671869065	28961	900	463376	0
Female	Male	OZ251426.1	8850001	8900000	0.0023927716867254	28007	1072	448016	96
Female	Male	OZ251426.1	8900001	8950000	0.0015133599237584	28339	686	453296	128
Female	Male	OZ251426.1	8950001	9000000	0.002317954705448	29145	1080	465928	392
Female	Male	OZ251426.1	9000001	9050000	0.0011979951572209	29530	566	472456	24
Female	Male	OZ251426.1	9050001	9100000	0.0027827795056474	24465	1088	390976	464
Female	Male	OZ251426.1	9100001	9150000	0.0043324256968801	21739	1502	346688	1136
Female	Male	OZ251426.1	9150001	9200000	0.0040970722159684	24741	1616	394428	1428
Female	Male	OZ251426.1	9200001	9250000	0.003451015680343	26126	1442	417848	168
Female	Male	OZ251426.1	9250001	9300000	0.0033713325369024	12348	666	197548	20
Female	Male	OZ251426.1	9300001	9350000	0.0031723402402925	22972	1166	367552	0
Female	Male	OZ251426.1	9350001	9400000	0.0036969928416468	31014	1820	492292	3932
Female	Male	OZ251426.1	9400001	9450000	0.0042934670605207	21836	1500	349368	8
Female	Male	OZ251426.1	9450001	9500000	0.0047290163645961	22732	1720	363712	0
Female	Male	OZ251426.1	9500001	9550000	0.0117203507909187	12201	2288	195216	0
Female	Male	OZ251426.1	9550001	9600000	0.0036682366115539	30362	1782	485792	0
Female	Male	OZ251426.1	9600001	9650000	0.0053708439897698	29366	2520	469200	656
Female	Male	OZ251426.1	9650001	9700000	0.0045468192017191	31643	2302	506288	0
Female	Male	OZ251426.1	9700001	9750000	0.0068194051360408	28797	3142	460744	8
Female	Male	OZ251426.1	9750001	9800000	0.0056607119523622	26830	2426	428568	712
Female	Male	OZ251426.1	9800001	9850000	0.0037291372959206	21989	1312	351824	0
Female	Male	OZ251426.1	9850001	9900000	0.0048130275414466	29741	2290	475792	64
Female	Male	OZ251426.1	9900001	9950000	0.0034733022291342	28976	1608	462960	656
Female	Male	OZ251426.1	9950001	10000000	0.0041081073818289	37213	2446	595408	0
Female	Male	OZ251426.1	10000001	10050000	0.0062277859906268	31793	3168	508688	0
Female	Male	OZ251426.1	10050001	10100000	0.006128099319296	28353	2780	453648	0
Female	Male	OZ251426.1	10100001	10150000	0.005932629079396	32852	3118	525568	64
Female	Male	OZ251426.1	10150001	10200000	0.0063828016223742	33080	3374	528608	672
Female	Male	OZ251426.1	10200001	10250000	0.007219881314341	25685	2954	409148	1812
Female	Male	OZ251426.1	10250001	10300000	0.0064288368636194	26910	2768	430560	0
Female	Male	OZ251426.1	10300001	10350000	0.0048318710766858	27245	2106	435856	64
Female	Male	OZ251426.1	10350001	10400000	0.0058600752958049	33468	3138	535488	0
Female	Male	OZ251426.1	10400001	10450000	0.0049911585191945	35081	2800	560992	304
Female	Male	OZ251426.1	10450001	10500000	0.0048839372729689	33861	2646	541776	0
Female	Male	OZ251426.1	10500001	10550000	0.0039774591124232	21343	1358	341424	64
Female	Male	OZ251426.1	10550001	10600000	0.0036049088119993	29335	1692	469360	0
Female	Male	OZ251426.1	10600001	10650000	0.0035077793493635	35350	1984	565600	0
Female	Male	OZ251426.1	10650001	10700000	0.0039167029684485	32138	2014	514208	0
Female	Male	OZ251426.1	10700001	10750000	0.0048338965498446	36695	2838	587104	16
Female	Male	OZ251426.1	10750001	10800000	0.0031995495034299	34624	1750	546952	7032
Female	Male	OZ251426.1	10800001	10850000	0.0053302789934354	36560	3118	584960	0
Female	Male	OZ251426.1	10850001	10900000	0.0047759952279291	31852	2434	509632	0
Female	Male	OZ251426.1	10900001	10950000	0.0031842550282445	27793	1416	444688	0
Female	Male	OZ251426.1	10950001	11000000	0.0028750198004118	31571	1452	505040	96
Female	Male	OZ251426.1	11000001	11050000	0.0027398266490377	34035	1492	544560	0
Female	Male	OZ251426.1	11050001	11100000	0.0045989932411413	35361	2602	565776	0
Female	Male	OZ251426.1	11100001	11150000	0.0036026615969581	26300	1516	420800	0
Female	Male	OZ251426.1	11150001	11200000	0.0050313871370862	34409	2770	550544	0
Female	Male	OZ251426.1	11200001	11250000	0.0055383206691084	36586	3242	585376	0
Female	Male	OZ251426.1	11250001	11300000	0.0003343582820858	40002	214	640032	0
Female	Male	OZ251426.1	11300001	11350000	0.0026999331375912	34399	1486	550384	0
Female	Male	OZ251426.1	11350001	11400000	0.0049753781695505	36756	2926	588096	0
Female	Male	OZ251426.1	11400001	11450000	0.0037576203489594	38056	2288	608896	0
Female	Male	OZ251426.1	11450001	11500000	0.0039349559597644	38387	2416	613984	208
Female	Male	OZ251426.1	11500001	11550000	0.0045982982786217	35611	2620	569776	0
Female	Male	OZ251426.1	11550001	11600000	0.004053387583996	32442	2104	519072	0
Female	Male	OZ251426.1	11600001	11650000	0.0037372998320501	30069	1798	481096	8
Female	Male	OZ251426.1	11650001	11700000	0.0050577000171811	34922	2826	558752	0
Female	Male	OZ251426.1	11700001	11750000	0.0038902980342422	39425	2454	630800	0
Female	Male	OZ251426.1	11750001	11800000	0.0029662014044561	40372	1916	645944	8
Female	Male	OZ251426.1	11800001	11850000	0.0041563963519842	40570	2698	649120	0
Female	Male	OZ251426.1	11850001	11900000	0.0055994467055036	37593	3368	601488	0
Female	Male	OZ251426.1	11900001	11950000	0.0045176432702906	40377	2918	645912	120
Female	Male	OZ251426.1	11950001	12000000	0.0048391494002181	38514	2982	616224	0
Female	Male	OZ251426.1	12000001	12050000	0.0053632543157682	39738	3410	635808	0
Female	Male	OZ251426.1	12050001	12100000	0.0043117676184188	42413	2926	678608	0
Female	Male	OZ251426.1	12100001	12150000	0.0065956008364385	31882	3356	508824	1288
Female	Male	OZ251426.1	12150001	12200000	0.0049356223175965	25678	2024	410080	768
Female	Male	OZ251426.1	12200001	12250000	0.005875453188313	23445	2204	375120	0
Female	Male	OZ251426.1	12250001	12300000	0.0045263157894736	30875	2236	494000	0
Female	Male	OZ251426.1	12300001	12350000	0.0049534018880139	33308	2632	531352	1576
Female	Male	OZ251426.1	12350001	12400000	0.0051975312771793	29894	2486	478304	0
Female	Male	OZ251426.1	12400001	12450000	0.0048761010550769	30993	2418	495888	0
Female	Male	OZ251426.1	12450001	12500000	0.0046682066936171	36377	2716	581808	224
Female	Male	OZ251426.1	12500001	12550000	0.0051542335536669	38124	3144	609984	0
Female	Male	OZ251426.1	12550001	12600000	0.004121318822023	34364	2266	549824	0
Female	Male	OZ251426.1	12600001	12650000	0.004497730247584	35907	2584	574512	0
Female	Male	OZ251426.1	12650001	12700000	0.0043244406196213	34860	2412	557760	0
Female	Male	OZ251426.1	12700001	12750000	0.0055992141453831	42022	3762	671880	472
Female	Male	OZ251426.1	12750001	12800000	0.0030483162889841	39407	1922	630512	0
Female	Male	OZ251426.1	12800001	12850000	0.0042835092998521	38554	2642	616784	80
Female	Male	OZ251426.1	12850001	12900000	0.0039707789824037	40861	2596	653776	0
Female	Male	OZ251426.1	12900001	12950000	0.0031638746060706	30169	1526	482320	384
Female	Male	OZ251426.1	12950001	13000000	0.0041308051581822	34043	2250	544688	0
Female	Male	OZ251426.1	13000001	13050000	0.0030018620444152	36519	1754	584304	0
Female	Male	OZ251426.1	13050001	13100000	0.0022286186208069	41169	1468	658704	0
Female	Male	OZ251426.1	13100001	13150000	0.0039541606442287	36362	2298	581160	632
Female	Male	OZ251426.1	13150001	13200000	0.0058750145062086	25851	2430	413616	0
Female	Male	OZ251426.1	13200001	13250000	0.0048796272327206	19315	1508	309040	0
Female	Male	OZ251426.1	13250001	13300000	0.0050060874022811	31212	2500	499392	0
Female	Male	OZ251426.1	13300001	13350000	0.0052774608131643	33307	2812	532832	80
Female	Male	OZ251426.1	13350001	13400000	0.0056608921020324	36655	3320	586480	0
Female	Male	OZ251426.1	13400001	13450000	0.0041059905652935	31704	2082	507064	200
Female	Male	OZ251426.1	13450001	13500000	0.0051729550773445	35043	2900	560608	80
Female	Male	OZ251426.1	13500001	13550000	0.0031586494237324	37016	1868	591392	864
Female	Male	OZ251426.1	13550001	13600000	0.0029196674359758	35976	1680	575408	208
Female	Male	OZ251426.1	13600001	13650000	0.0038742216336536	35491	2200	567856	0
Female	Male	OZ251426.1	13650001	13700000	0.0037875710804224	36930	2238	590880	0
Female	Male	OZ251426.1	13700001	13750000	0.0040786133523048	30965	2018	494776	664
Female	Male	OZ251426.1	13750001	13800000	0.002194993546634	29442	1034	471072	0
Female	Male	OZ251426.1	13800001	13850000	0.0025572508117116	34804	1424	556848	16
Female	Male	OZ251426.1	13850001	13900000	0.0038697668343021	38335	2370	612440	920
Female	Male	OZ251426.1	13900001	13950000	0.0037098509499317	38114	2262	609728	96
Female	Male	OZ251426.1	13950001	14000000	0.003455186466125	37299	2062	596784	0
Female	Male	OZ251426.1	14000001	14050000	0.0046823117917449	42337	3170	677016	376
Female	Male	OZ251426.1	14050001	14100000	0.003914161084281	44933	2814	718928	0
Female	Male	OZ251426.1	14100001	14150000	0.0022655987453791	44635	1618	714160	0
Female	Male	OZ251426.1	14150001	14200000	0.0024881970141635	39185	1560	626960	0
Female	Male	OZ251426.1	14200001	14250000	0.0038267980708743	40611	2482	648584	1192
Female	Male	OZ251426.1	14250001	14300000	0.0040040751534105	42207	2704	675312	0
Female	Male	OZ251426.1	14300001	14350000	0.0024564310916283	46765	1838	748240	0
Female	Male	OZ251426.1	14350001	14400000	0.0045626179987413	41314	3016	661024	0
Female	Male	OZ251426.1	14400001	14450000	0.0025587991963124	42305	1732	676880	0
Female	Male	OZ251426.1	14450001	14500000	0.0034915420103453	35765	1998	572240	0
Female	Male	OZ251426.1	14500001	14550000	0.00429021510323	35869	2462	573864	40
Female	Male	OZ251426.1	14550001	14600000	0.0040648978329913	35579	2314	569264	0
Female	Male	OZ251426.1	14600001	14650000	0.0044818481848184	37875	2716	606000	0
Female	Male	OZ251426.1	14650001	14700000	0.0039757988444758	33924	2158	542784	0
Female	Male	OZ251426.1	14700001	14750000	0.0034914989590562	40348	2254	645568	0
Female	Male	OZ251426.1	14750001	14800000	0.0045235941145659	42002	3040	672032	0
Female	Male	OZ251426.1	14800001	14850000	0.002133477922629	42419	1448	678704	0
Female	Male	OZ251426.1	14850001	14900000	0.0037787595244595	40291	2436	644656	0
Female	Male	OZ251426.1	14900001	14950000	0.0027657574118434	38823	1718	621168	0
Female	Male	OZ251426.1	14950001	15000000	0.0027855692789288	32269	1438	516232	72
Female	Male	OZ251426.1	15000001	15050000	0.0015797406045186	36161	914	578576	0
Female	Male	OZ251426.1	15050001	15100000	0.0019143869076697	40940	1254	655040	0
Female	Male	OZ251426.1	15100001	15150000	0.0022937096663068	43543	1598	696688	0
Female	Male	OZ251426.1	15150001	15200000	0.0022604869077852	45676	1652	730816	0
Female	Male	OZ251426.1	15200001	15250000	0.0014543547852963	45295	1054	724720	0
Female	Male	OZ251426.1	15250001	15300000	0.0023163198959687	46140	1710	738240	0
Female	Male	OZ251426.1	15300001	15350000	0.0020397905269556	42774	1396	684384	0
Female	Male	OZ251426.1	15350001	15400000	0.0029205772103379	35481	1658	567696	0
Female	Male	OZ251426.1	15400001	15450000	0.0023036262768161	41999	1548	671984	0
Female	Male	OZ251426.1	15450001	15500000	0.0029625259701951	38987	1848	623792	0
Female	Male	OZ251426.1	15500001	15550000	0.0021164764742256	44475	1506	711560	40
Female	Male	OZ251426.1	15550001	15600000	0.0017899835632813	40154	1150	642464	0
Female	Male	OZ251426.1	15600001	15650000	0.0015521636887101	45501	1130	728016	0
Female	Male	OZ251426.1	15650001	15700000	0.001594573807882	37706	962	603296	0
Female	Male	OZ251426.1	15700001	15750000	0.0024455326341135	43191	1690	691056	0
Female	Male	OZ251426.1	15750001	15800000	0.0016279789538842	40396	1052	646200	136
Female	Male	OZ251426.1	15800001	15850000	0.0016996433912343	43465	1182	695440	0
Female	Male	OZ251426.1	15850001	15900000	0.001613968551583	46934	1212	750944	0
Female	Male	OZ251426.1	15900001	15950000	0.0026950957997296	42902	1850	686432	0
Female	Male	OZ251426.1	15950001	16000000	0.0024630808540123	46182	1820	738912	0
Female	Male	OZ251426.1	16000001	16050000	0.0034129597276351	44646	2438	714336	0
Female	Male	OZ251426.1	16050001	16100000	0.0022322422623023	44910	1604	718560	0
Female	Male	OZ251426.1	16100001	16150000	0.0004371926403255	47176	330	754816	0
Female	Male	OZ251426.1	16150001	16200000	0.0030242908143573	41456	2006	663296	0
Female	Male	OZ251426.1	16200001	16250000	0.0025193018188707	42224	1702	675584	0
Female	Male	OZ251426.1	16250001	16300000	0.0015166406832508	44259	1074	708144	0
Female	Male	OZ251426.1	16300001	16350000	0.0030224525043177	41688	2016	667008	0
Female	Male	OZ251426.1	16350001	16400000	0.0048794451317417	37991	2966	607856	0
Female	Male	OZ251426.1	16400001	16450000	0.0045333141308474	38196	2770	611032	104
Female	Male	OZ251426.1	16450001	16500000	0.0042494436848172	37299	2536	596784	0
Female	Male	OZ251426.1	16500001	16550000	0.0020284851100561	46340	1504	741440	0
Female	Male	OZ251426.1	16550001	16600000	0.0034168886280529	44302	2422	708832	0
Female	Male	OZ251426.1	16600001	16650000	0.0043801307388263	39468	2766	631488	0
Female	Male	OZ251426.1	16650001	16700000	0.003845800615328	43554	2680	696864	0
