pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
Female	Male	OZ251425.1	1450001	1500000	0.004682323961607	23580	1764	376736	544
Female	Male	OZ251425.1	1500001	1550000	0.0053622036006279	24719	2104	392376	3128
Female	Male	OZ251425.1	1550001	1600000	0.0059695923887697	26804	2560	428840	24
Female	Male	OZ251425.1	1600001	1650000	0.0065797477594387	24674	2596	394544	240
Female	Male	OZ251425.1	1650001	1700000	0.0070634826811679	25419	2868	406032	672
Female	Male	OZ251425.1	1700001	1750000	0.0055976559517446	26205	2346	419104	176
Female	Male	OZ251425.1	1750001	1800000	0.0067546356368506	23929	2582	382256	608
Female	Male	OZ251425.1	1800001	1850000	0.0062460063897763	24453	2346	375600	15648
Female	Male	OZ251425.1	1850001	1900000	0.0075151200622766	25061	3012	400792	184
Female	Male	OZ251425.1	1900001	1950000	0.0046970522954713	25681	1930	410896	0
Female	Male	OZ251425.1	1950001	2000000	0.0036326233008697	28880	1674	460824	1256
Female	Male	OZ251425.1	2000001	2050000	0.0059765448804691	24412	2332	390192	592
Female	Male	OZ251425.1	2050001	2100000	0.0062293424894907	31325	3106	498608	2592
Female	Male	OZ251425.1	2100001	2150000	0.0055614273491368	19891	1768	317904	352
Female	Male	OZ251425.1	2150001	2200000	0.0060982743492249	17095	1668	273520	0
Female	Male	OZ251425.1	2200001	2250000	0.0055138460099167	21378	1886	342048	0
Female	Male	OZ251425.1	2250001	2300000	0.0064700381631157	19811	2048	316536	440
Female	Male	OZ251425.1	2300001	2350000	0.0040570914812317	33382	2166	533880	232
Female	Male	OZ251425.1	2350001	2400000	0.0047578514076633	19678	1498	314848	0
Female	Male	OZ251425.1	2400001	2450000	0.0043031588183679	34190	2354	547040	0
Female	Male	OZ251425.1	2450001	2500000	0.004687148323205	22232	1666	355440	272
Female	Male	OZ251425.1	2500001	2550000	0.0068308826897531	21847	2386	349296	256
Female	Male	OZ251425.1	2550001	2600000	0.0062105934304673	21190	2104	338776	264
Female	Male	OZ251425.1	2600001	2650000	0.006476626129644	22446	2322	358520	616
Female	Male	OZ251425.1	2650001	2700000	0.0067018400627888	28670	3074	458680	40
Female	Male	OZ251425.1	2700001	2750000	0.0044336845422704	34960	2476	558452	908
Female	Male	OZ251425.1	2750001	2800000	0.0072325573027239	27855	3216	444656	1024
Female	Male	OZ251425.1	2800001	2850000	0.0072619226396069	23369	2708	372904	1000
Female	Male	OZ251425.1	2850001	2900000	0.0067799575705881	22980	2480	365784	1896
Female	Male	OZ251425.1	2900001	2950000	0.0062012001772989	29329	2910	469264	0
Female	Male	OZ251425.1	2950001	3000000	0.0071588896487628	28514	3266	456216	8
Female	Male	OZ251425.1	3000001	3050000	0.0071305005946588	23141	2638	369960	296
Female	Male	OZ251425.1	3050001	3100000	0.0064978831855424	23739	2468	379816	8
Female	Male	OZ251425.1	3100001	3150000	0.0075637057819685	25956	3138	414876	436
Female	Male	OZ251425.1	3150001	3200000	0.0067880608749368	17807	1934	284912	0
Female	Male	OZ251425.1	3200001	3250000	0.0070726163121093	20249	2290	323784	200
Female	Male	OZ251425.1	3250001	3300000	0.0082386103217526	21850	2876	349088	512
Female	Male	OZ251425.1	3300001	3350000	0.0065335973548037	26823	2798	428248	920
Female	Male	OZ251425.1	3350001	3400000	0.0075562145802441	24626	2976	393848	168
Female	Male	OZ251425.1	3400001	3450000	0.0060525955972836	27502	2656	438820	1212
Female	Male	OZ251425.1	3450001	3500000	0.007179854085211	24809	2850	396944	0
Female	Male	OZ251425.1	3500001	3550000	0.006916179730002	24815	2746	397040	0
Female	Male	OZ251425.1	3550001	3600000	0.0073236402800215	20946	2448	334260	876
Female	Male	OZ251425.1	3600001	3650000	0.0066498720409468	31260	3326	500160	0
Female	Male	OZ251425.1	3650001	3700000	0.0056160056160056	32936	2944	524216	2760
Female	Male	OZ251425.1	3700001	3750000	0.0070140280561122	27203	3052	435128	120
Female	Male	OZ251425.1	3750001	3800000	0.0084800942577204	24231	3282	387024	672
Female	Male	OZ251425.1	3800001	3850000	0.0057529654908907	28830	2650	460632	648
Female	Male	OZ251425.1	3850001	3900000	0.0052443070426783	33155	2782	530480	0
Female	Male	OZ251425.1	3900001	3950000	0.0055037070759625	30758	2708	492032	96
Female	Male	OZ251425.1	3950001	4000000	0.0037991848000513	31158	1894	498528	0
Female	Male	OZ251425.1	4000001	4050000	0.0046513527158257	33673	2506	538768	0
Female	Male	OZ251425.1	4050001	4100000	0.0041023708463908	37857	2482	605016	696
Female	Male	OZ251425.1	4100001	4150000	0.0060113632520545	29574	2844	473104	80
Female	Male	OZ251425.1	4150001	4200000	0.0055095541401273	35333	3114	565200	128
Female	Male	OZ251425.1	4200001	4250000	0.0039317144719687	36816	2316	589056	0
Female	Male	OZ251425.1	4250001	4300000	0.0049574369803352	30308	2404	484928	0
Female	Male	OZ251425.1	4300001	4350000	0.0062235727590379	36790	3662	588408	232
Female	Male	OZ251425.1	4350001	4400000	0.0048750557786702	33615	2622	537840	0
Female	Male	OZ251425.1	4400001	4450000	0.0058851620877577	35598	3352	569568	0
Female	Male	OZ251425.1	4450001	4500000	0.006211912362159	27599	2740	441088	496
Female	Male	OZ251425.1	4500001	4550000	0.0059977043826891	30934	2968	494856	88
Female	Male	OZ251425.1	4550001	4600000	0.0060072480894981	31787	3050	507720	872
Female	Male	OZ251425.1	4600001	4650000	0.0052020687996151	24950	2076	399072	128
Female	Male	OZ251425.1	4650001	4700000	0.0056548838298121	34191	3092	546784	272
Female	Male	OZ251425.1	4700001	4750000	0.0058060217646498	31536	2928	504304	272
Female	Male	OZ251425.1	4750001	4800000	0.0058551803302969	27006	2530	432096	0
Female	Male	OZ251425.1	4800001	4850000	0.007638333454519	34398	4202	550120	248
Female	Male	OZ251425.1	4850001	4900000	0.0077094911191021	36708	4528	587328	0
Female	Male	OZ251425.1	4900001	4950000	0.0047456790123456	25342	1922	405000	472
Female	Male	OZ251425.1	4950001	5000000	0.0067198177676537	27470	2950	439000	520
Female	Male	OZ251425.1	5000001	5050000	0.0073261661175654	28854	3380	461360	304
Female	Male	OZ251425.1	5050001	5100000	0.0068878773358888	25045	2760	400704	16
Female	Male	OZ251425.1	5100001	5150000	0.0067437897946372	27884	3008	446040	104
Female	Male	OZ251425.1	5150001	5200000	0.006673730488827	31621	3376	505864	72
Female	Male	OZ251425.1	5200001	5250000	0.0061078144453247	30927	3022	494776	56
Female	Male	OZ251425.1	5250001	5300000	0.0070977112162083	34254	3890	548064	0
Female	Male	OZ251425.1	5300001	5350000	0.0074981496433858	29724	3566	475584	0
Female	Male	OZ251425.1	5350001	5400000	0.006423092326176	32461	3336	519376	0
Female	Male	OZ251425.1	5400001	5450000	0.0080403581539271	30424	3908	486048	736
Female	Male	OZ251425.1	5450001	5500000	0.0052973655793484	36813	3120	588972	36
Female	Male	OZ251425.1	5500001	5550000	0.0054426652742726	34473	3002	551568	0
Female	Male	OZ251425.1	5550001	5600000	0.0054285177296078	40071	3466	638480	2656
Female	Male	OZ251425.1	5600001	5650000	0.0043390363764008	38459	2670	615344	0
Female	Male	OZ251425.1	5650001	5700000	0.0037441150273571	39303	2354	628720	128
Female	Male	OZ251425.1	5700001	5750000	0.0037549223073648	37584	2258	601344	0
Female	Male	OZ251425.1	5750001	5800000	0.0027324285750056	39937	1746	638992	0
Female	Male	OZ251425.1	5800001	5850000	0.0030371115040817	41281	2006	660496	0
Female	Male	OZ251425.1	5850001	5900000	0.0044021834830075	39753	2800	636048	0
Female	Male	OZ251425.1	5900001	5950000	0.0048956477781522	41542	3254	664672	0
Female	Male	OZ251425.1	5950001	6000000	0.0049352527896404	36295	2866	580720	0
Female	Male	OZ251425.1	6000001	6050000	0.0046527369040612	42475	3162	679600	0
Female	Male	OZ251425.1	6050001	6100000	0.0045188910029899	36799	2660	588640	144
Female	Male	OZ251425.1	6100001	6150000	0.0050606851830597	34852	2822	557632	0
Female	Male	OZ251425.1	6150001	6200000	0.0041329132913291	33345	2204	533280	240
Female	Male	OZ251425.1	6200001	6250000	0.0034424039576635	34068	1876	544968	120
Female	Male	OZ251425.1	6250001	6300000	0.0038286748155112	35097	2150	561552	0
Female	Male	OZ251425.1	6300001	6350000	0.0034548840724446	37049	2048	592784	0
Female	Male	OZ251425.1	6350001	6400000	0.0063137114142139	34825	3518	557200	0
Female	Male	OZ251425.1	6400001	6450000	0.0040801823216604	40807	2664	652912	0
Female	Male	OZ251425.1	6450001	6500000	0.0058314148871424	37791	3526	604656	0
Female	Male	OZ251425.1	6500001	6550000	0.0042712025389765	43167	2950	690672	0
Female	Male	OZ251425.1	6550001	6600000	0.0051815541998561	37538	3112	600592	16
Female	Male	OZ251425.1	6600001	6650000	0.0033572858993992	42445	2280	679120	0
Female	Male	OZ251425.1	6650001	6700000	0.0047479891539635	43887	3334	702192	0
Female	Male	OZ251425.1	6700001	6750000	0.0044558221911794	40088	2858	641408	0
Female	Male	OZ251425.1	6750001	6800000	0.0041194495837187	43240	2850	691840	0
Female	Male	OZ251425.1	6800001	6850000	0.0031015740898767	38098	1890	609368	200
Female	Male	OZ251425.1	6850001	6900000	0.0038353647940818	40290	2472	644528	112
Female	Male	OZ251425.1	6900001	6950000	0.0052327426283928	41010	3430	655488	672
Female	Male	OZ251425.1	6950001	7000000	0.0041580317763961	37638	2504	602208	0
Female	Male	OZ251425.1	7000001	7050000	0.002638485593031	44770	1890	716320	0
Female	Male	OZ251425.1	7050001	7100000	0.0031644408570589	40911	2070	654144	432
Female	Male	OZ251425.1	7100001	7150000	0.0041993720565149	41405	2782	662480	0
Female	Male	OZ251425.1	7150001	7200000	0.0043601415035994	40423	2820	646768	0
Female	Male	OZ251425.1	7200001	7250000	0.0012061417107988	40328	778	645032	216
Female	Male	OZ251425.1	7250001	7300000	0.003855446306224	41663	2566	665552	1056
Female	Male	OZ251425.1	7300001	7350000	0.0038456536133181	42288	2602	676608	0
Female	Male	OZ251425.1	7350001	7400000	0.0018894510984436	46839	1416	749424	0
Female	Male	OZ251425.1	7400001	7450000	0.002434952398558	43287	1686	692416	336
Female	Male	OZ251425.1	7450001	7500000	0.003883569318529	39268	2440	628288	0
Female	Male	OZ251425.1	7500001	7550000	0.0042238321739847	36403	2458	581936	512
Female	Male	OZ251425.1	7550001	7600000	0.0031239175337088	38997	1948	623576	376
Female	Male	OZ251425.1	7600001	7650000	0.0038382202287011	36122	2218	577872	80
Female	Male	OZ251425.1	7650001	7700000	0.0042544962289692	36198	2464	579152	16
Female	Male	OZ251425.1	7700001	7750000	0.0044561933534743	39722	2832	635520	32
Female	Male	OZ251425.1	7750001	7800000	0.0046620344351913	39146	2920	626336	0
Female	Male	OZ251425.1	7800001	7850000	0.0040572062969338	40083	2602	641328	0
Female	Male	OZ251425.1	7850001	7900000	0.0035447242927913	43198	2450	691168	0
Female	Male	OZ251425.1	7900001	7950000	0.00285934143803	45159	2066	722544	0
Female	Male	OZ251425.1	7950001	8000000	0.0028781397888605	43952	2024	703232	0
Female	Male	OZ251425.1	8000001	8050000	0.0023048572231469	46261	1706	740176	0
Female	Male	OZ251425.1	8050001	8100000	0.0013578869047619	47040	1022	752640	0
Female	Male	OZ251425.1	8100001	8150000	0.0025897000196065	45903	1902	734448	0
Female	Male	OZ251425.1	8150001	8200000	0.0034933136899365	44120	2466	705920	0
Female	Male	OZ251425.1	8200001	8250000	0.0031003476400588	44874	2226	717984	0
Female	Male	OZ251425.1	8250001	8300000	0.0018877657414419	45564	1376	728904	120
Female	Male	OZ251425.1	8300001	8350000	0.0056067579168256	41936	3762	670976	0
Female	Male	OZ251425.1	8350001	8400000	0.0048725092762541	37942	2952	605848	1224
Female	Male	OZ251425.1	8400001	8450000	0.0043636221142434	44659	3118	714544	0
Female	Male	OZ251425.1	8450001	8500000	0.0042666542513568	37626	2566	601408	608
Female	Male	OZ251425.1	8500001	8550000	0.004322400203407	39330	2720	629280	0
Female	Male	OZ251425.1	8550001	8600000	0.0044233573034818	40467	2864	647472	0
Female	Male	OZ251425.1	8600001	8650000	0.0061126516015341	38588	3774	617408	0
Female	Male	OZ251425.1	8650001	8700000	0.004266343575995	38823	2648	620672	496
Female	Male	OZ251425.1	8700001	8750000	0.0015330769411157	42643	1046	682288	0
Female	Male	OZ251425.1	8750001	8800000	0.0035509823480938	46114	2620	737824	0
Female	Male	OZ251425.1	8800001	8850000	0.0040022185894441	42820	2742	685120	0
Female	Male	OZ251425.1	8850001	8900000	0.003388129411456	38111	2066	609776	0
Female	Male	OZ251425.1	8900001	8950000	0.0037683801625318	41961	2530	671376	0
Female	Male	OZ251425.1	8950001	9000000	0.0027492797414095	42693	1878	683088	0
Female	Male	OZ251425.1	9000001	9050000	0.0052149178255372	42714	3564	683424	0
Female	Male	OZ251425.1	9050001	9100000	0.0040571063007546	38297	2486	612752	0
Female	Male	OZ251425.1	9100001	9150000	0.0041548636523895	41129	2734	658024	40
Female	Male	OZ251425.1	9150001	9200000	0.0052118716032608	35328	2946	565248	0
Female	Male	OZ251425.1	9200001	9250000	0.0033487836518139	34309	1838	548856	88
Female	Male	OZ251425.1	9250001	9300000	0.0034771780606448	34331	1910	549296	0
Female	Male	OZ251425.1	9300001	9350000	0.0043415802075019	31325	2176	501200	0
Female	Male	OZ251425.1	9350001	9400000	0.0036626113776559	35016	2052	560256	0
Female	Male	OZ251425.1	9400001	9450000	0.0051877870845717	37017	3072	592160	112
Female	Male	OZ251425.1	9450001	9500000	0.0056038706516413	40820	3660	653120	0
Female	Male	OZ251425.1	9500001	9550000	0.0050633062732392	41821	3388	669128	8
Female	Male	OZ251425.1	9550001	9600000	0.004405462650543	40603	2862	649648	0
Female	Male	OZ251425.1	9600001	9650000	0.0039104084002709	41332	2586	661312	0
Female	Male	OZ251425.1	9650001	9700000	0.0043177951224781	37027	2558	592432	0
Female	Male	OZ251425.1	9700001	9750000	0.0048154242026869	40500	3114	646672	1328
Female	Male	OZ251425.1	9750001	9800000	0.0039081611257367	42940	2684	686768	272
Female	Male	OZ251425.1	9800001	9850000	0.0034235935184742	41842	2292	669472	0
Female	Male	OZ251425.1	9850001	9900000	0.0031090190609019	30114	1498	481824	0
Female	Male	OZ251425.1	9900001	9950000	0.0013395571544385	39472	846	631552	0
Female	Male	OZ251425.1	9950001	10000000	0.0023476689727313	42063	1580	673008	0
Female	Male	OZ251425.1	10000001	10050000	0.0022527667783531	39396	1420	630336	0
Female	Male	OZ251425.1	10050001	10100000	0.0022112958193501	38439	1360	615024	0
Female	Male	OZ251425.1	10100001	10150000	0.0030842252326422	40089	1978	641328	96
Female	Male	OZ251425.1	10150001	10200000	0.0041846461911611	35457	2374	567312	0
Female	Male	OZ251425.1	10200001	10250000	0.0036889979786312	34630	2044	554080	0
Female	Male	OZ251425.1	10250001	10300000	0.0052802599512591	27082	2288	433312	0
Female	Male	OZ251425.1	10300001	10350000	0.0047595067308637	40712	3100	651328	64
Female	Male	OZ251425.1	10350001	10400000	0.0042841044505466	38602	2646	617632	0
Female	Male	OZ251425.1	10400001	10450000	0.0048587853695841	37921	2948	606736	0
Female	Male	OZ251425.1	10450001	10500000	0.0055397157132773	36126	3202	578008	8
Female	Male	OZ251425.1	10500001	10550000	0.0059040235776524	39020	3686	624320	0
Female	Male	OZ251425.1	10550001	10600000	0.0031156437125748	40080	1998	641280	0
Female	Male	OZ251425.1	10600001	10650000	0.0049051962078483	41699	3270	666640	544
Female	Male	OZ251425.1	10650001	10700000	0.0043924253493907	42431	2982	678896	0
Female	Male	OZ251425.1	10700001	10750000	0.0028356723277705	40687	1846	650992	0
Female	Male	OZ251425.1	10750001	10800000	0.0025135138724715	37647	1514	602344	8
Female	Male	OZ251425.1	10800001	10850000	0.0035915158907637	44271	2544	708336	0
Female	Male	OZ251425.1	10850001	10900000	0.0035752808716413	41257	2360	660088	24
Female	Male	OZ251425.1	10900001	10950000	0.0033832075736982	42676	2310	682784	32
Female	Male	OZ251425.1	10950001	11000000	0.0033750703777141	40851	2206	653616	0
Female	Male	OZ251425.1	11000001	11050000	0.0024111966892746	43495	1678	695920	0
Female	Male	OZ251425.1	11050001	11100000	0.0028676129161803	39842	1828	637464	8
Female	Male	OZ251425.1	11100001	11150000	0.0042677922382459	42645	2912	682320	0
Female	Male	OZ251425.1	11150001	11200000	0.003643189632991	42751	2492	684016	0
Female	Male	OZ251425.1	11200001	11250000	0.0022675120772946	41400	1502	662400	0
Female	Male	OZ251425.1	11250001	11300000	0.0035787380514919	42997	2462	687952	0
Female	Male	OZ251425.1	11300001	11350000	0.0035324932748124	35315	1996	565040	0
Female	Male	OZ251425.1	11350001	11400000	0.00410335262904	41460	2722	663360	0
Female	Male	OZ251425.1	11400001	11450000	0.0037940118221536	38910	2362	622560	0
Female	Male	OZ251425.1	11450001	11500000	0.0050543766388216	34897	2822	558328	24
Female	Male	OZ251425.1	11500001	11550000	0.0032201405152224	34588	1782	553392	16
Female	Male	OZ251425.1	11550001	11600000	0.0018957345971563	39563	1200	633000	8
Female	Male	OZ251425.1	11600001	11650000	0.0020936368735022	39226	1314	627616	0
Female	Male	OZ251425.1	11650001	11700000	0.0036886840451321	16709	986	267304	40
Female	Male	OZ251425.1	11700001	11750000	0.0024607050206012	39318	1548	629088	0
Female	Male	OZ251425.1	11750001	11800000	0.0036451630568713	36521	2130	584336	0
Female	Male	OZ251425.1	11800001	11850000	0.0038526895581858	42683	2630	682640	288
Female	Male	OZ251425.1	11850001	11900000	0.0030533609636057	38605	1886	617680	0
Female	Male	OZ251425.1	11900001	11950000	0.0040846394984326	39875	2606	638000	0
Female	Male	OZ251425.1	11950001	12000000	0.0041213015931598	40645	2680	650280	40
Female	Male	OZ251425.1	12000001	12050000	0.0045684015927189	35160	2570	562560	0
Female	Male	OZ251425.1	12050001	12100000	0.0043527320406465	39659	2762	634544	0
Female	Male	OZ251425.1	12100001	12150000	0.0059614527890454	42649	4068	682384	0
Female	Male	OZ251425.1	12150001	12200000	0.0072779023124115	33904	3948	542464	0
Female	Male	OZ251425.1	12200001	12250000	0.0039413483269941	36282	2288	580512	0
Female	Male	OZ251425.1	12250001	12300000	0.004137284078411	38643	2558	618280	8
Female	Male	OZ251425.1	12300001	12350000	0.0018259028405576	42034	1228	672544	0
Female	Male	OZ251425.1	12350001	12400000	0.0052385447056804	29135	2442	466160	0
Female	Male	OZ251425.1	12400001	12450000	0.003111914731633	26279	1308	420320	144
Female	Male	OZ251425.1	12450001	12500000	0.005937146397974	37163	3526	593888	720
Female	Male	OZ251425.1	12500001	12550000	0.0063801308744794	33620	3432	537920	0
Female	Male	OZ251425.1	12550001	12600000	0.0032744267977384	35197	1844	563152	0
Female	Male	OZ251425.1	12600001	12650000	0.0056464883284064	34336	3102	549368	8
Female	Male	OZ251425.1	12650001	12700000	0.0051553119290002	38311	3160	612960	16
Female	Male	OZ251425.1	12700001	12750000	0.0068413148673452	39122	4264	623272	2680
Female	Male	OZ251425.1	12750001	12800000	0.0064217904475447	37237	3826	595784	8
Female	Male	OZ251425.1	12800001	12850000	0.0052114398186806	33532	2796	536512	0
Female	Male	OZ251425.1	12850001	12900000	0.0059037336545079	34872	3294	557952	0
Female	Male	OZ251425.1	12900001	12950000	0.0068637562338442	38299	4206	612784	0
Female	Male	OZ251425.1	12950001	13000000	0.0050353329390156	32123	2588	513968	0
Female	Male	OZ251425.1	13000001	13050000	0.0061835395808718	32181	3182	514592	304
Female	Male	OZ251425.1	13050001	13100000	0.0043917832448946	37314	2622	597024	0
Female	Male	OZ251425.1	13100001	13150000	0.002200266190242	41859	1468	667192	2552
Female	Male	OZ251425.1	13150001	13200000	0.0030116196348114	42170	2032	674720	0
Female	Male	OZ251425.1	13200001	13250000	0.0038269756352852	34394	2106	550304	0
Female	Male	OZ251425.1	13250001	13300000	0.0037194736426143	25306	1506	404896	0
Female	Male	OZ251425.1	13300001	13350000	0.0027821736688958	39178	1744	626848	0
Female	Male	OZ251425.1	13350001	13400000	0.002895765557771	38134	1766	609856	288
Female	Male	OZ251425.1	13400001	13450000	0.0041404174573055	32955	2182	527000	280
Female	Male	OZ251425.1	13450001	13500000	0.005466903073286	38076	3330	609120	96
Female	Male	OZ251425.1	13500001	13550000	0.0050932491574789	32814	2672	524616	408
Female	Male	OZ251425.1	13550001	13600000	0.0054377359569843	34973	3042	559424	144
Female	Male	OZ251425.1	13600001	13650000	0.0044908325074331	40360	2900	645760	0
Female	Male	OZ251425.1	13650001	13700000	0.0026994047619047	42000	1814	672000	0
Female	Male	OZ251425.1	13700001	13750000	0.0043024544162632	41528	2858	664272	176
Female	Male	OZ251425.1	13750001	13800000	0.0038341753754585	36128	2216	577960	88
Female	Male	OZ251425.1	13800001	13850000	0.0041536514433433	37136	2468	594176	0
Female	Male	OZ251425.1	13850001	13900000	0.0030552437959845	32076	1568	513216	0
Female	Male	OZ251425.1	13900001	13950000	0.0029733840304182	32875	1564	526000	0
Female	Male	OZ251425.1	13950001	14000000	0.0021276000111978	35721	1216	571536	0
Female	Male	OZ251425.1	14000001	14050000	0.0012174049638705	44562	868	712992	0
Female	Male	OZ251425.1	14050001	14100000	0.0020117107245582	43806	1410	700896	0
Female	Male	OZ251425.1	14100001	14150000	0.0037690908377066	38212	2304	611288	104
Female	Male	OZ251425.1	14150001	14200000	0.0024269080764084	35127	1364	562032	0
Female	Male	OZ251425.1	14200001	14250000	0.0013440173668752	39155	842	626480	0
Female	Male	OZ251425.1	14250001	14300000	0.0034325032559745	31867	1750	509832	40
Female	Male	OZ251425.1	14300001	14350000	0.0038325471698113	34344	2106	549504	0
Female	Male	OZ251425.1	14350001	14400000	0.0058451891414976	31737	2968	507768	24
Female	Male	OZ251425.1	14400001	14450000	0.0059232270138971	25113	2380	401808	0
Female	Male	OZ251425.1	14450001	14500000	0.0053703785894989	33846	2904	540744	792
Female	Male	OZ251425.1	14500001	14550000	0.0050136001106449	32544	2610	520584	120
Female	Male	OZ251425.1	14550001	14600000	0.0053731030325269	38153	3280	610448	0
Female	Male	OZ251425.1	14600001	14650000	0.0062876932395775	37973	3820	607536	32
Female	Male	OZ251425.1	14650001	14700000	0.0043968027836962	39666	2790	634552	104
Female	Male	OZ251425.1	14700001	14750000	0.0043516633597031	38807	2702	620912	0
Female	Male	OZ251425.1	14750001	14800000	0.0044421798975212	34907	2476	557384	1128
Female	Male	OZ251425.1	14800001	14850000	0.0024518587538226	41856	1642	669696	0
Female	Male	OZ251425.1	14850001	14900000	0.0051595852131169	29711	2452	475232	144
Female	Male	OZ251425.1	14900001	14950000	0.0040684845141461	25378	1652	406048	0
Female	Male	OZ251425.1	14950001	15000000	0.0054492931238236	34281	2988	548328	168
Female	Male	OZ251425.1	15000001	15050000	0.0052642814447954	29287	2466	468440	152
Female	Male	OZ251425.1	15050001	15100000	0.0027813786521175	35100	1562	561592	8
Female	Male	OZ251425.1	15100001	15150000	0.0050097152994846	29602	2372	473480	152
Female	Male	OZ251425.1	15150001	15200000	0.0043919773214261	37783	2640	601096	3432
Female	Male	OZ251425.1	15200001	15250000	0.0069847845384747	32118	3588	513688	200
Female	Male	OZ251425.1	15250001	15300000	0.005876674994322	30821	2898	493136	0
Female	Male	OZ251425.1	15300001	15350000	0.0053688425139529	28847	2478	461552	0
Female	Male	OZ251425.1	15350001	15400000	0.0070087981122345	32025	3588	511928	472
Female	Male	OZ251425.1	15400001	15450000	0.0065492442493352	28025	2936	448296	104
Female	Male	OZ251425.1	15450001	15500000	0.0075246591238758	27576	3320	441216	0
Female	Male	OZ251425.1	15500001	15550000	0.0071238501392168	28373	3234	453968	0
Female	Male	OZ251425.1	15550001	15600000	0.0067782231906718	30074	3260	480952	232
Female	Male	OZ251425.1	15600001	15650000	0.0076967457105588	29947	3682	478384	768
Female	Male	OZ251425.1	15650001	15700000	0.0071198464649234	29190	3324	466864	176
Female	Male	OZ251425.1	15700001	15750000	0.0054485011466187	30368	2642	484904	984
Female	Male	OZ251425.1	15750001	15800000	0.0057161473759033	25460	2316	405168	2192
Female	Male	OZ251425.1	15800001	15850000	0.0053586937641132	28785	2468	460560	0
Female	Male	OZ251425.1	15850001	15900000	0.0046238506302853	28440	2104	455032	8
Female	Male	OZ251425.1	15900001	15950000	0.0052014454866984	32515	2706	520240	0
Female	Male	OZ251425.1	15950001	16000000	0.0062456189541567	35665	3564	570640	0
Female	Male	OZ251425.1	16000001	16050000	0.0063946310424514	31627	3232	505424	608
Female	Male	OZ251425.1	16050001	16100000	0.0067064292114695	35712	3832	571392	0
Female	Male	OZ251425.1	16100001	16150000	0.0041669045036817	35038	2336	560608	0
Female	Male	OZ251425.1	16150001	16200000	0.0038743504083147	32328	2004	517248	0
Female	Male	OZ251425.1	16200001	16250000	0.0032257357453897	34217	1766	547472	0
Female	Male	OZ251425.1	16250001	16300000	0.0030766473504988	33478	1648	535648	0
Female	Male	OZ251425.1	16300001	16350000	0.0048825331971399	36713	2868	587400	8
Female	Male	OZ251425.1	16350001	16400000	0.0029853438128868	26346	1258	421392	144
Female	Male	OZ251425.1	16400001	16450000	0.0054380688689453	31422	2734	502752	0
Female	Male	OZ251425.1	16450001	16500000	0.004982038338856	32297	2574	516656	96
Female	Male	OZ251425.1	16500001	16550000	0.0044047525990776	31983	2254	511720	8
Female	Male	OZ251425.1	16550001	16600000	0.0047688893617668	32969	2510	526328	1176
