pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
Female	Male	OZ251426.1	1410001	1440000	0.0007917578980294	12788	162	204608	0
Female	Male	OZ251426.1	1440001	1470000	0.0009272207697452	16447	244	263152	0
Female	Male	OZ251426.1	1470001	1500000	0.0012733333333333	18770	382	300000	320
Female	Male	OZ251426.1	1500001	1530000	0.0010810889250058	17228	298	275648	0
Female	Male	OZ251426.1	1530001	1560000	0.0017284096271826	21197	586	339040	112
Female	Male	OZ251426.1	1560001	1590000	0.0017740498812351	16840	478	269440	0
Female	Male	OZ251426.1	1590001	1620000	0.0030518018018018	11100	542	177600	0
Female	Male	OZ251426.1	1620001	1650000	0.0011431693104564	12356	226	197696	0
Female	Male	OZ251426.1	1650001	1680000	0.0022794496757211	18484	672	294808	936
Female	Male	OZ251426.1	1680001	1710000	0.0020177415836544	13756	444	220048	48
Female	Male	OZ251426.1	1710001	1740000	0.002275010340956	17062	616	270768	2224
Female	Male	OZ251426.1	1740001	1770000	0.0013159279924202	9499	200	151984	0
Female	Male	OZ251426.1	1770001	1800000	0.0016939859982568	17787	482	284536	56
Female	Male	OZ251426.1	1800001	1830000	0.0022338697199442	12926	462	206816	0
Female	Male	OZ251426.1	1830001	1860000	0.0025719397644252	13414	552	214624	0
Female	Male	OZ251426.1	1860001	1890000	0.0032456699123365	16519	856	263736	568
Female	Male	OZ251426.1	1890001	1920000	0.0019616788321167	19180	602	306880	0
Female	Male	OZ251426.1	1920001	1950000	0.004564606741573	12816	936	205056	0
Female	Male	OZ251426.1	1950001	1980000	0.0029687394275661	14779	702	236464	0
Female	Male	OZ251426.1	1980001	2010000	0.0032680639823496	18130	948	290080	0
Female	Male	OZ251426.1	2010001	2040000	0.002617234815712	17344	726	277392	112
Female	Male	OZ251426.1	2040001	2070000	0.0040539368713146	17298	1122	276768	0
Female	Male	OZ251426.1	2070001	2100000	0.0040926629972195	17623	1154	281968	0
Female	Male	OZ251426.1	2100001	2130000	0.0031062067400431	17626	876	282016	0
Female	Male	OZ251426.1	2130001	2160000	0.0064742379282438	14828	1536	237248	0
Female	Male	OZ251426.1	2160001	2190000	0.0039524588944274	13441	850	215056	0
Female	Male	OZ251426.1	2190001	2220000	0.0038775880857246	13765	854	220240	0
Female	Male	OZ251426.1	2220001	2250000	0.0030343952360808	15398	746	245848	520
Female	Male	OZ251426.1	2250001	2280000	0.0044583309168938	17243	1230	275888	0
Female	Male	OZ251426.1	2280001	2310000	0.0031176056788386	15682	780	250192	720
Female	Male	OZ251426.1	2310001	2340000	0.003078095684803	12792	630	204672	0
Female	Male	OZ251426.1	2340001	2370000	0.0046105023651278	16701	1232	267216	0
Female	Male	OZ251426.1	2370001	2400000	0.0028267583183901	20076	908	321216	0
Female	Male	OZ251426.1	2400001	2430000	0.0017756179617774	21401	608	342416	0
Female	Male	OZ251426.1	2430001	2460000	0.0038830482299833	16836	1046	269376	0
Female	Male	OZ251426.1	2460001	2490000	0.0032337373547558	15965	826	255432	8
Female	Male	OZ251426.1	2490001	2520000	0.003494013013514	13016	726	207784	472
Female	Male	OZ251426.1	2520001	2550000	0.0032894736842105	21509	1132	344128	16
Female	Male	OZ251426.1	2550001	2580000	0.0031830483454299	16258	828	260128	0
Female	Male	OZ251426.1	2580001	2610000	0.0017196904557179	21521	592	344248	88
Female	Male	OZ251426.1	2610001	2640000	0.0024662963605855	17283	682	276528	0
Female	Male	OZ251426.1	2640001	2670000	0.0032053657452012	20240	1038	323832	8
Female	Male	OZ251426.1	2670001	2700000	0.0020080604250042	17741	570	283856	0
Female	Male	OZ251426.1	2700001	2730000	0.0028673403914019	18702	858	299232	0
Female	Male	OZ251426.1	2730001	2760000	0.0040859925899366	16748	1094	267744	224
Female	Male	OZ251426.1	2760001	2790000	0.0040614271701814	16312	1060	260992	0
Female	Male	OZ251426.1	2790001	2820000	0.0027055119073094	16357	708	261688	24
Female	Male	OZ251426.1	2820001	2850000	0.0049452124609798	15697	1242	251152	0
Female	Male	OZ251426.1	2850001	2880000	0.0056571443520117	19113	1730	305808	0
Female	Male	OZ251426.1	2880001	2910000	0.0049082400920213	19126	1502	306016	0
Female	Male	OZ251426.1	2910001	2940000	0.0052870334495673	15590	1310	247776	1664
Female	Male	OZ251426.1	2940001	2970000	0.0037146992792154	16926	1006	270816	0
Female	Male	OZ251426.1	2970001	3000000	0.0034451767525464	13352	736	213632	0
Female	Male	OZ251426.1	3000001	3030000	0.0042351884542723	16185	1094	258312	648
Female	Male	OZ251426.1	3030001	3060000	0.0058246555169874	9507	886	152112	0
Female	Male	OZ251426.1	3060001	3090000	0.003609074243813	15274	882	244384	0
Female	Male	OZ251426.1	3090001	3120000	0.0050956111993863	18255	1488	292016	64
Female	Male	OZ251426.1	3120001	3150000	0.0046435100548446	20536	1524	328200	376
Female	Male	OZ251426.1	3150001	3180000	0.0040987138332938	23227	1522	371336	296
Female	Male	OZ251426.1	3180001	3210000	0.0034930567460997	23332	1304	373312	0
Female	Male	OZ251426.1	3210001	3240000	0.0046187619544427	23004	1700	368064	0
Female	Male	OZ251426.1	3240001	3270000	0.0041261931794289	23781	1570	380496	0
Female	Male	OZ251426.1	3270001	3300000	0.0027907125087708	23531	1050	376248	248
Female	Male	OZ251426.1	3300001	3330000	0.002822930212397	23070	1042	369120	0
Female	Male	OZ251426.1	3330001	3360000	0.003344116104214	22876	1224	366016	0
Female	Male	OZ251426.1	3360001	3390000	0.0040959867604468	24170	1584	386720	0
Female	Male	OZ251426.1	3390001	3420000	0.0044088793575469	21916	1546	350656	0
Female	Male	OZ251426.1	3420001	3450000	0.0046195195699647	20844	1540	333368	136
Female	Male	OZ251426.1	3450001	3480000	0.0037019274002577	16756	988	266888	1208
Female	Male	OZ251426.1	3480001	3510000	0.0053220216931455	22219	1892	355504	0
Female	Male	OZ251426.1	3510001	3540000	0.004554246131702	11116	810	177856	0
Female	Male	OZ251426.1	3540001	3570000	0.0047690642290113	20785	1586	332560	0
Female	Male	OZ251426.1	3570001	3600000	0.0032362991194637	22827	1182	365232	0
Female	Male	OZ251426.1	3600001	3630000	0.0041888053027513	19009	1274	304144	0
Female	Male	OZ251426.1	3630001	3660000	0.0062827155218459	18722	1882	299552	0
Female	Male	OZ251426.1	3660001	3690000	0.0029603993825969	20732	982	331712	0
Female	Male	OZ251426.1	3690001	3720000	0.0038003786854206	18485	1124	295760	0
Female	Male	OZ251426.1	3720001	3750000	0.0055394324672931	21719	1924	347328	176
Female	Male	OZ251426.1	3750001	3780000	0.0024512590234752	17593	690	281488	0
Female	Male	OZ251426.1	3780001	3810000	0.0026222826086956	18400	772	294400	0
Female	Male	OZ251426.1	3810001	3840000	0.0061038779224415	17881	1744	285720	376
Female	Male	OZ251426.1	3840001	3870000	0.0041307599173848	14052	928	224656	176
Female	Male	OZ251426.1	3870001	3900000	0.0048076923076923	15635	1202	250016	144
Female	Male	OZ251426.1	3900001	3930000	0.005629998596885	14259	1284	228064	80
Female	Male	OZ251426.1	3930001	3960000	0.0072725529058244	15641	1820	250256	0
Female	Male	OZ251426.1	3960001	3990000	0.0058890577507598	14476	1364	231616	0
Female	Male	OZ251426.1	3990001	4020000	0.0078475646921926	18047	2266	288752	0
Female	Male	OZ251426.1	4020001	4050000	0.0057519980624848	16516	1520	264256	0
Female	Male	OZ251426.1	4050001	4080000	0.005146459965737	17899	1466	284856	1528
Female	Male	OZ251426.1	4080001	4110000	0.0038367437722419	11240	690	179840	0
Female	Male	OZ251426.1	4110001	4140000	0.0033111149584487	5776	306	92416	0
Female	Male	OZ251426.1	4140001	4170000	0.0013888888888888	900	20	14400	0
Female	Male	OZ251426.1	4170001	4200000	0.0030331392124237	21636	1050	346176	0
Female	Male	OZ251426.1	4200001	4230000	0.0033402808249232	22790	1218	364640	0
Female	Male	OZ251426.1	4230001	4260000	0.0026585436752095	20641	878	330256	0
Female	Male	OZ251426.1	4260001	4290000	0.0028718185350689	20588	946	329408	0
Female	Male	OZ251426.1	4290001	4320000	0.0013562993635457	26082	566	417312	0
Female	Male	OZ251426.1	4320001	4350000	0.002205060250942	24149	852	386384	0
Female	Male	OZ251426.1	4350001	4380000	0.0034376053556807	20765	1142	332208	32
Female	Male	OZ251426.1	4380001	4410000	0.005046933264755	19485	1570	311080	680
Female	Male	OZ251426.1	4410001	4440000	0.0046876733607012	18026	1352	288416	0
Female	Male	OZ251426.1	4440001	4470000	0.0031845808009324	24022	1224	384352	0
Female	Male	OZ251426.1	4470001	4500000	0.0047149058485363	17047	1286	272752	0
Female	Male	OZ251426.1	4500001	4530000	0.0048315563779481	17024	1316	272376	8
Female	Male	OZ251426.1	4530001	4560000	0.0045569665406292	14030	1022	224272	208
Female	Male	OZ251426.1	4560001	4590000	0.0059368222012123	17981	1708	287696	0
Female	Male	OZ251426.1	4590001	4620000	0.0032527097127915	23711	1234	379376	0
Female	Male	OZ251426.1	4620001	4650000	0.0077151261342107	10029	1238	160464	0
Female	Male	OZ251426.1	4650001	4680000	0.0066423037109068	15987	1694	255032	760
Female	Male	OZ251426.1	4680001	4710000	0.0066641008096704	17538	1870	280608	0
Female	Male	OZ251426.1	4710001	4740000	0.0063211228806611	15294	1542	243944	760
Female	Male	OZ251426.1	4740001	4770000	0.0056727195818352	16550	1502	264776	24
Female	Male	OZ251426.1	4770001	4800000	0.0060064722803347	15296	1470	244736	0
Female	Male	OZ251426.1	4800001	4830000	0.0032719689342729	17383	910	278120	8
Female	Male	OZ251426.1	4830001	4860000	0.0061938171453628	13697	1356	218928	224
Female	Male	OZ251426.1	4860001	4890000	0.0062229606871904	7975	794	127592	8
Female	Male	OZ251426.1	4890001	4920000	0.0046690750460091	14671	1096	234736	0
Female	Male	OZ251426.1	4920001	4950000	0.0040776986951364	20232	1320	323712	0
Female	Male	OZ251426.1	4950001	4980000	0.0050603499360633	16034	1298	256504	40
Female	Male	OZ251426.1	4980001	5010000	0.004144424310691	20419	1354	326704	0
Female	Male	OZ251426.1	5010001	5040000	0.0042632055391089	20437	1394	326984	8
Female	Male	OZ251426.1	5040001	5070000	0.0052017554938115	15836	1318	253376	0
Female	Male	OZ251426.1	5070001	5100000	0.0052566270317443	18340	1542	293344	96
Female	Male	OZ251426.1	5100001	5130000	0.0039704142011834	21125	1342	338000	0
Female	Male	OZ251426.1	5130001	5160000	0.0069800357568533	16780	1874	268480	0
Female	Male	OZ251426.1	5160001	5190000	0.0065875497441728	17590	1854	281440	0
Female	Male	OZ251426.1	5190001	5220000	0.0068135108569386	16806	1830	268584	312
Female	Male	OZ251426.1	5220001	5250000	0.006548113431419	16856	1766	269696	0
Female	Male	OZ251426.1	5250001	5280000	0.0068025809994508	18219	1982	291360	144
Female	Male	OZ251426.1	5280001	5310000	0.0049289316827143	19629	1548	314064	0
Female	Male	OZ251426.1	5310001	5340000	0.0046595638857621	19129	1424	305608	456
Female	Male	OZ251426.1	5340001	5370000	0.0037910563334839	15497	940	247952	0
Female	Male	OZ251426.1	5370001	5400000	0.0031808337845154	1847	94	29552	0
Female	Male	OZ251426.1	5400001	5430000	0.0019251782090639	19219	592	307504	0
Female	Male	OZ251426.1	5430001	5460000	0.0019666585147142	24534	772	392544	0
Female	Male	OZ251426.1	5460001	5490000	0.0025367677265631	24342	988	389472	0
Female	Male	OZ251426.1	5490001	5520000	0.0054673670987266	17513	1532	280208	0
Female	Male	OZ251426.1	5520001	5550000	0.0049760732367015	21637	1722	346056	136
Female	Male	OZ251426.1	5550001	5580000	0.0044386012225818	22250	1580	355968	32
Female	Male	OZ251426.1	5580001	5610000	0.0047394566098945	19728	1496	315648	0
Female	Male	OZ251426.1	5610001	5640000	0.0055042924721135	17123	1508	273968	0
Female	Male	OZ251426.1	5640001	5670000	0.0053979372168492	15611	1344	248984	792
Female	Male	OZ251426.1	5670001	5700000	0.0048357007265824	15277	1182	244432	0
Female	Male	OZ251426.1	5700001	5730000	0.0064076003314786	16905	1732	270304	176
Female	Male	OZ251426.1	5730001	5760000	0.0066087093348019	12713	1344	203368	40
Female	Male	OZ251426.1	5760001	5790000	0.0059578934370562	16197	1544	259152	0
Female	Male	OZ251426.1	5790001	5820000	0.0053945978572506	16647	1430	265080	1272
Female	Male	OZ251426.1	5820001	5850000	0.0049188717870953	13189	1038	211024	0
Female	Male	OZ251426.1	5850001	5880000	0.0078919265271251	11714	1478	187280	144
Female	Male	OZ251426.1	5880001	5910000	0.0064152773115512	13410	1376	214488	72
Female	Male	OZ251426.1	5910001	5940000	0.0068353925866879	12546	1372	200720	16
Female	Male	OZ251426.1	5940001	5970000	0.0063861985472154	16520	1688	264320	0
Female	Male	OZ251426.1	5970001	6000000	0.0039143589064087	22641	1418	362256	0
Female	Male	OZ251426.1	6000001	6030000	0.0045109287866162	15601	1126	249616	0
Female	Male	OZ251426.1	6030001	6060000	0.0043937307364417	15249	1072	243984	0
Female	Male	OZ251426.1	6060001	6090000	0.0036476593111981	19396	1132	310336	0
Female	Male	OZ251426.1	6090001	6120000	0.0028079147349806	20923	940	334768	0
Female	Male	OZ251426.1	6120001	6150000	0.0043086056833246	17349	1196	277584	0
Female	Male	OZ251426.1	6150001	6180000	0.0038277730427371	16444	1006	262816	288
Female	Male	OZ251426.1	6180001	6210000	0.0024470837619626	16040	628	256632	8
Female	Male	OZ251426.1	6210001	6240000	0.003207869974337	14156	720	224448	2048
Female	Male	OZ251426.1	6240001	6270000	0.0019046116395437	22183	676	354928	0
Female	Male	OZ251426.1	6270001	6300000	0.003183777429467	12760	650	204160	0
Female	Male	OZ251426.1	6300001	6330000	0.0030393918008596	15587	758	249392	0
Female	Male	OZ251426.1	6330001	6360000	0.0040446090443305	17958	1162	287296	32
Female	Male	OZ251426.1	6360001	6390000	0.0052255505263693	19663	1644	314608	0
Female	Male	OZ251426.1	6390001	6420000	0.0039167938035441	17042	1068	272672	0
Female	Male	OZ251426.1	6420001	6450000	0.0035296454105582	13847	782	221552	0
Female	Male	OZ251426.1	6450001	6480000	0.0039871840512637	14045	896	224720	0
Female	Male	OZ251426.1	6480001	6510000	0.0053636442441054	11536	990	184576	0
Female	Male	OZ251426.1	6510001	6540000	0.0026662707838479	21050	898	336800	0
Female	Male	OZ251426.1	6540001	6570000	0.0037999460043196	18607	1126	296320	1392
Female	Male	OZ251426.1	6570001	6600000	0.0044537087661745	21952	1564	351168	64
Female	Male	OZ251426.1	6600001	6630000	0.0053160108756989	19493	1658	311888	0
Female	Male	OZ251426.1	6630001	6660000	0.0054412835448304	19270	1674	307648	672
Female	Male	OZ251426.1	6660001	6690000	0.0050215691561067	11155	894	178032	448
Female	Male	OZ251426.1	6690001	6720000	0.0065832039337474	7728	814	123648	0
Female	Male	OZ251426.1	6720001	6750000	0.0069886765746638	5652	632	90432	0
Female	Male	OZ251426.1	6750001	6780000	0.0072783987522745	11541	1344	184656	0
Female	Male	OZ251426.1	6780001	6810000	0.0065793676141807	15655	1648	250480	0
Female	Male	OZ251426.1	6810001	6840000	0.0034892775847609	8347	466	133552	0
Female	Male	OZ251426.1	6840001	6870000	0.0054800572197913	11884	1042	190144	0
Female	Male	OZ251426.1	6870001	6900000	0.0088870080406263	2363	336	37808	0
Female	Male	OZ251426.1	6900001	6930000	0.0059735457260702	7031	672	112496	0
Female	Male	OZ251426.1	6930001	6960000	0.0062405255179383	9895	988	158320	0
Female	Male	OZ251426.1	6960001	6990000	0.0057242409158785	6027	552	96432	0
Female	Male	OZ251426.1	6990001	7020000	0.00915171627087	9643	1412	154288	0
Female	Male	OZ251426.1	7020001	7050000	0.0069055244195356	9992	1104	159872	0
Female	Male	OZ251426.1	7050001	7080000	0.0039629868406082	13187	836	210952	40
Female	Male	OZ251426.1	7080001	7110000	0.0071091999472782	15174	1726	242784	0
Female	Male	OZ251426.1	7110001	7140000	0.0060925325598589	17585	1714	281328	32
Female	Male	OZ251426.1	7140001	7170000	0.0056128821220411	16814	1510	269024	0
Female	Male	OZ251426.1	7170001	7200000	0.0078450934155632	8351	1038	132312	1304
Female	Male	OZ251426.1	7200001	7230000	0.0083452372002105	13361	1776	212816	960
Female	Male	OZ251426.1	7230001	7260000	0.0072953280609256	13700	1594	218496	704
Female	Male	OZ251426.1	7260001	7290000	0.0029473387954218	15991	754	255824	32
Female	Male	OZ251426.1	7290001	7320000	0.0073378714683062	13716	1604	218592	864
Female	Male	OZ251426.1	7320001	7350000	0.0056358487790526	13596	1226	217536	0
Female	Male	OZ251426.1	7350001	7380000	0.005658949396264	14589	1316	232552	872
Female	Male	OZ251426.1	7380001	7410000	0.0057956808563604	16068	1490	257088	0
Female	Male	OZ251426.1	7410001	7440000	0.007494393957276	16947	2032	271136	16
Female	Male	OZ251426.1	7440001	7470000	0.0065911622725584	12119	1278	193896	8
Female	Male	OZ251426.1	7470001	7500000	0.0075886043751059	17691	2148	283056	0
Female	Male	OZ251426.1	7500001	7530000	0.0068505425043172	15401	1682	245528	888
Female	Male	OZ251426.1	7530001	7560000	0.0066110141131965	13758	1454	219936	192
Female	Male	OZ251426.1	7560001	7590000	0.0042099901117669	16690	1124	266984	56
Female	Male	OZ251426.1	7590001	7620000	0.0062457534103381	9584	956	153064	280
Female	Male	OZ251426.1	7620001	7650000	0.0053858219624935	18034	1552	288164	380
Female	Male	OZ251426.1	7650001	7680000	0.0048120924379361	17482	1346	279712	0
Female	Male	OZ251426.1	7680001	7710000	0.0048577553937249	14735	1142	235088	672
Female	Male	OZ251426.1	7710001	7740000	0.0066134176205934	17565	1858	280944	96
Female	Male	OZ251426.1	7740001	7770000	0.0056519562859764	11987	1084	191792	0
Female	Male	OZ251426.1	7770001	7800000	0.005529802533124	13706	1212	219176	120
Female	Male	OZ251426.1	7800001	7830000	0.0068519968676585	12770	1400	204320	0
Female	Male	OZ251426.1	7830001	7860000	0.0068044588945657	10864	1172	172240	3296
Female	Male	OZ251426.1	7860001	7890000	0.0066424893832913	13308	1414	212872	168
Female	Male	OZ251426.1	7890001	7920000	0.0048205902079141	14910	1150	238560	0
Female	Male	OZ251426.1	7920001	7950000	0.0064648971371025	13908	1438	222432	96
Female	Male	OZ251426.1	7950001	7980000	0.0068417159763313	14196	1554	227136	0
Female	Male	OZ251426.1	7980001	8010000	0.0045051487414187	6992	504	111872	0
Female	Male	OZ251426.1	8010001	8040000	0.0049468074946998	13093	1036	209428	60
Female	Male	OZ251426.1	8040001	8070000	0.0048799620548744	13704	1070	219264	0
Female	Male	OZ251426.1	8070001	8100000	0.0057302657539417	14649	1336	233148	1236
Female	Male	OZ251426.1	8100001	8130000	0.005999710857308	13834	1328	221344	0
Female	Male	OZ251426.1	8130001	8160000	0.0065760192273455	11234	1182	179744	0
Female	Male	OZ251426.1	8160001	8190000	0.0059170342721411	11788	1116	188608	0
Female	Male	OZ251426.1	8190001	8220000	0.0054513989039515	17335	1512	277360	0
Female	Male	OZ251426.1	8220001	8250000	0.0061947034911525	16740	1658	267648	192
Female	Male	OZ251426.1	8250001	8280000	0.0050136872173292	16888	1348	268864	1344
Female	Male	OZ251426.1	8280001	8310000	0.0060687697343645	17279	1676	276168	296
Female	Male	OZ251426.1	8310001	8340000	0.0062717983234412	16343	1640	261488	0
Female	Male	OZ251426.1	8340001	8370000	0.0064539825794941	19058	1968	304928	0
Female	Male	OZ251426.1	8370001	8400000	0.0062372855333358	13027	1300	208424	8
Female	Male	OZ251426.1	8400001	8430000	0.0060302625723186	16907	1626	269640	872
Female	Male	OZ251426.1	8430001	8460000	0.0072850713250438	13109	1528	209744	0
Female	Male	OZ251426.1	8460001	8490000	0.0047685771108298	16593	1266	265488	0
Female	Male	OZ251426.1	8490001	8520000	0.0049008128993409	14958	1172	239144	184
Female	Male	OZ251426.1	8520001	8550000	0.0043026494322645	14003	964	224048	0
Female	Male	OZ251426.1	8550001	8580000	0.0053882883480336	15081	1300	241264	32
Female	Male	OZ251426.1	8580001	8610000	0.0038329161451814	14423	882	230112	656
Female	Male	OZ251426.1	8610001	8640000	0.0044532748698273	10970	780	175152	368
Female	Male	OZ251426.1	8640001	8670000	0.0043674752599049	13997	978	223928	24
Female	Male	OZ251426.1	8670001	8700000	0.0035647498831229	12862	732	205344	448
Female	Male	OZ251426.1	8700001	8730000	0.0049422688183095	14597	1154	233496	56
Female	Male	OZ251426.1	8730001	8760000	0.0040398479951699	14080	910	225256	24
Female	Male	OZ251426.1	8760001	8790000	0.0026838821993326	13786	592	220576	0
Female	Male	OZ251426.1	8790001	8820000	0.0037477410875636	12174	730	194784	0
Female	Male	OZ251426.1	8820001	8850000	0.0014668514668514	21645	508	346320	0
Female	Male	OZ251426.1	8850001	8880000	0.0016984695379181	20392	554	326176	96
Female	Male	OZ251426.1	8880001	8910000	0.0032423739365013	14457	750	231312	0
Female	Male	OZ251426.1	8910001	8940000	0.0014825962570032	16786	398	268448	128
Female	Male	OZ251426.1	8940001	8970000	0.0023001851906287	17034	626	272152	392
Female	Male	OZ251426.1	8970001	9000000	0.0018948400903578	16822	510	269152	0
Female	Male	OZ251426.1	9000001	9030000	0.0010841910489187	17294	300	276704	0
Female	Male	OZ251426.1	9030001	9060000	0.0012641306558949	17207	348	275288	24
Female	Male	OZ251426.1	9060001	9090000	0.0028793103448275	14500	668	232000	0
Female	Male	OZ251426.1	9090001	9120000	0.0050726130394479	14637	1182	233016	1176
Female	Male	OZ251426.1	9120001	9150000	0.0034073491031111	12096	658	193112	424
Female	Male	OZ251426.1	9150001	9180000	0.0037014755769455	15034	886	239364	1180
Female	Male	OZ251426.1	9180001	9210000	0.0046425913456426	14124	1048	225736	248
Female	Male	OZ251426.1	9210001	9240000	0.0032219058989193	16342	842	261336	136
Female	Male	OZ251426.1	9240001	9270000	0.0036168475090421	10717	620	171420	52
Female	Male	OZ251426.1	9270001	9300000	0.0029294084024006	6998	328	111968	0
Female	Male	OZ251426.1	9300001	9330000	0.0029857602204869	13062	624	208992	0
Female	Male	OZ251426.1	9330001	9360000	0.0034381611848432	15606	858	249552	144
Female	Male	OZ251426.1	9360001	9390000	0.0039628003789344	18787	1188	299788	804
Female	Male	OZ251426.1	9390001	9420000	0.0033554756813321	11176	590	175832	2984
Female	Male	OZ251426.1	9420001	9450000	0.0044574037986096	17191	1226	275048	8
Female	Male	OZ251426.1	9450001	9480000	0.0038397076601824	18198	1118	291168	0
Female	Male	OZ251426.1	9480001	9510000	0.0087673246535069	4762	668	76192	0
Female	Male	OZ251426.1	9510001	9540000	0.0088719197284934	6777	962	108432	0
Female	Male	OZ251426.1	9540001	9570000	0.0083470029389652	14631	1954	234096	0
Female	Male	OZ251426.1	9570001	9600000	0.0032493907392363	20927	1088	334832	0
Female	Male	OZ251426.1	9600001	9630000	0.0052080348444036	17490	1454	279184	656
Female	Male	OZ251426.1	9630001	9660000	0.0061681029394404	16942	1672	271072	0
Female	Male	OZ251426.1	9660001	9690000	0.0040200078121609	23041	1482	368656	0
Female	Male	OZ251426.1	9690001	9720000	0.0067192259451711	13953	1500	223240	8
Female	Male	OZ251426.1	9720001	9750000	0.0063112078346028	18380	1856	294080	0
Female	Male	OZ251426.1	9750001	9780000	0.0053893850799974	15563	1342	249008	0
Female	Male	OZ251426.1	9780001	9810000	0.0059937874611716	11473	1096	182856	712
Female	Male	OZ251426.1	9810001	9840000	0.004083885209713	18120	1184	289920	0
Female	Male	OZ251426.1	9840001	9870000	0.0028513673415724	15212	694	243392	0
Female	Male	OZ251426.1	9870001	9900000	0.0058829997800747	18192	1712	291008	64
Female	Male	OZ251426.1	9900001	9930000	0.00352618614744	17069	962	272816	288
Female	Male	OZ251426.1	9930001	9960000	0.0031847968545216	19098	972	305200	368
Female	Male	OZ251426.1	9960001	9990000	0.0043518903199002	24070	1676	385120	0
Female	Male	OZ251426.1	9990001	10020000	0.0045454545454545	19580	1424	313280	0
Female	Male	OZ251426.1	10020001	10050000	0.0075282135975777	18165	2188	290640	0
Female	Male	OZ251426.1	10050001	10080000	0.0056866346425543	14156	1288	226496	0
Female	Male	OZ251426.1	10080001	10110000	0.006226283683174	20819	2074	333104	0
Female	Male	OZ251426.1	10110001	10140000	0.005863453815261	18679	1752	298800	64
Female	Male	OZ251426.1	10140001	10170000	0.0070768772348033	21814	2470	349024	0
